clip,id,frame,latitude,longitude
1_04_13_00,65,2460.0,-13.52281482009921,-71.96144044745301
1_04_13_00,65,2461.0,-13.52281482057654,-71.96144044696491
1_04_13_00,65,2462.0,-13.522814820903834,-71.96144044646135
1_04_13_00,65,2463.0,-13.522814821100448,-71.96144044594708
1_04_13_00,65,2464.0,-13.522814821183708,-71.96144044542625
1_04_13_00,65,2465.0,-13.522814821169073,-71.96144044490246
1_04_13_00,65,2466.0,-13.52281482107035,-71.96144044437885
1_04_13_00,65,2467.0,-13.522814820899844,-71.96144044385807
1_04_13_00,65,2468.0,-13.522814820668502,-71.96144044334243
1_04_13_00,65,2469.0,-13.522814820386044,-71.96144044283382
1_04_13_00,65,2470.0,-13.522814820061095,-71.9614404423339
1_04_13_00,65,2471.0,-13.522814819701294,-71.96144044184403
1_04_13_00,65,2472.0,-13.522814819313371,-71.96144044136531
1_04_13_00,65,2473.0,-13.522814818903282,-71.96144044089868
1_04_13_00,65,2474.0,-13.522814818476238,-71.96144044044479
1_04_13_00,65,2475.0,-13.52281481803682,-71.96144044000424
1_04_13_00,65,2476.0,-13.522814817589028,-71.9614404395774
1_04_13_00,65,2477.0,-13.522814817136343,-71.96144043916458
1_04_13_00,65,2478.0,-13.522814816681784,-71.96144043876588
1_04_13_00,65,2479.0,-13.52281481622795,-71.96144043838143
1_04_13_00,65,2480.0,-13.522814802309084,-71.96144043424677
1_04_13_00,65,2481.0,-13.522814789858248,-71.96144043053519
1_04_13_00,65,2482.0,-13.522814792202633,-71.96144043097118
1_04_13_00,65,2483.0,-13.522814807749553,-71.96144043510897
1_04_13_00,65,2484.0,-13.522814821593101,-71.96144043878171
1_04_13_00,65,2485.0,-13.522814833900961,-71.96144044203571
1_04_13_00,65,2486.0,-13.522814844825195,-71.96144044491297
1_04_13_00,65,2487.0,-13.522814854503649,-71.9614404474515
1_04_13_00,65,2488.0,-13.52281486306124,-71.96144044968578
1_04_13_00,65,2489.0,-13.522814870611132,-71.96144045164696
1_04_13_00,65,2490.0,-13.522814877255794,-71.96144045336327
1_04_13_00,65,2491.0,-13.522814883087987,-71.96144045486021
1_04_13_00,65,2492.0,-13.522814888191638,-71.96144045616083
1_04_13_00,65,2493.0,-13.522814892642648,-71.96144045728595
1_04_13_00,65,2494.0,-13.522814896509647,-71.96144045825444
1_04_13_00,65,2495.0,-13.522814899854623,-71.96144045908326
1_04_13_00,65,2496.0,-13.52281490273357,-71.96144045978771
1_04_13_00,65,2497.0,-13.522814905197029,-71.96144046038165
1_04_13_00,65,2498.0,-13.522814907290588,-71.96144046087751
1_04_13_00,65,2499.0,-13.522814909055342,-71.96144046128646
1_04_13_00,65,2500.0,-13.522814910528318,-71.9614404616186
1_04_13_00,65,2501.0,-13.522814884813725,-71.96144045435595
1_04_13_00,65,2502.0,-13.522814861795595,-71.96144044785127
1_04_13_00,65,2503.0,-13.522814841214569,-71.9614404420318
1_04_13_00,65,2504.0,-13.52281482283506,-71.96144043683147
1_04_13_00,65,2505.0,-13.522814819910893,-71.9614404359547
1_04_13_00,65,2506.0,-13.52281480384933,-71.96144043140924
1_04_13_00,65,2507.0,-13.522814789548232,-71.96144042735907
1_04_13_00,65,2508.0,-13.522814776834462,-71.9614404237556
1_04_13_00,65,2509.0,-13.522814765550974,-71.96144042055475
1_04_13_00,65,2510.0,-13.52281475555537,-71.96144041771662
1_04_13_00,65,2511.0,-13.52281474671856,-71.9614404152049
1_04_13_00,65,2512.0,-13.522814738923591,-71.96144041298682
1_04_13_00,65,2513.0,-13.522814732064537,-71.96144041103261
1_04_13_00,65,2514.0,-13.52281472604549,-71.96144040931532
1_04_13_00,65,2515.0,-13.522814720779676,-71.96144040781061
1_04_13_00,65,2516.0,-13.522814716188591,-71.9614404064964
1_04_13_00,65,2517.0,-13.522814712201269,-71.96144040535275
1_04_13_00,65,2518.0,-13.52281470875359,-71.96144040436162
1_04_13_00,65,2519.0,-13.52281470578763,-71.96144040350676
1_04_13_00,65,2520.0,-13.522814703251111,-71.96144040277342
1_04_13_00,65,2521.0,-13.522814701096884,-71.96144040214837
1_04_13_00,65,2522.0,-13.522814699282426,-71.96144040161963
1_04_13_00,65,2523.0,-13.52281469776944,-71.96144040117643
1_04_13_00,65,2524.0,-13.522814696523438,-71.96144040080905
1_04_13_00,65,2525.0,-13.522814695513395,-71.96144040050874
1_04_13_00,65,2526.0,-13.522814694711421,-71.96144040026763
1_04_13_00,65,2527.0,-13.522814713022813,-71.96144035737693
1_04_13_00,65,2528.0,-13.522814729433058,-71.96144031918301
1_04_13_00,65,2529.0,-13.522814744124984,-71.96144028522207
1_04_13_00,65,2530.0,-13.522814738347108,-71.9614402977461
1_04_13_00,65,2531.0,-13.522814733224985,-71.9614403090608
1_04_13_00,65,2532.0,-13.522814734147477,-71.96144027283249
1_04_13_00,65,2533.0,-13.522814748472895,-71.96144024442631
1_04_13_00,65,2534.0,-13.522814747812005,-71.96144021549564
1_04_13_00,65,2535.0,-13.522814760703634,-71.96144019365748
1_04_13_00,65,2536.0,-13.522814772210847,-71.96144017440048
1_04_13_00,65,2537.0,-13.52281478246884,-71.9614401574613
1_04_13_00,65,2538.0,-13.522814791600231,-71.9614401426016
1_04_13_00,65,2539.0,-13.52281479971619,-71.96144012960595
1_04_13_00,65,2540.0,-13.522814806917488,-71.96144011827954
1_04_13_00,65,2541.0,-13.522814813295444,-71.9614401084464
1_04_13_00,65,2542.0,-13.522814818932783,-71.96144009994754
1_04_13_00,65,2543.0,-13.522814823904422,-71.9614400926395
1_04_13_00,65,2544.0,-13.52281482827818,-71.96144008639276
1_04_13_00,65,2545.0,-13.522814832115436,-71.96144008109057
1_04_13_00,65,2546.0,-13.522814835471706,-71.96144007662772
1_04_13_00,65,2547.0,-13.522814838397199,-71.9614400729094
1_04_13_00,65,2548.0,-13.522814840937285,-71.96144006985034
1_04_13_00,65,2549.0,-13.522814843132949,-71.96144006737374
1_04_13_00,65,2550.0,-13.522814845021205,-71.96144006541071
1_04_13_00,65,2551.0,-13.52281484663545,-71.96144006389929
1_04_13_00,65,2552.0,-13.522814834551824,-71.96144005901624
1_04_13_00,65,2553.0,-13.52281482371327,-71.96144005488877
1_04_13_00,65,2554.0,-13.522814814001023,-71.96144005143215
1_04_13_00,65,2555.0,-13.522814818762177,-71.96144005233816
1_04_13_00,65,2556.0,-13.522814822981625,-71.9614400533607
1_04_13_00,65,2557.0,-13.522814826713617,-71.96144005447817
1_04_13_00,65,2558.0,-13.522814830007308,-71.96144005567147
1_04_13_00,65,2559.0,-13.522814832907223,-71.96144005692388
1_04_13_00,65,2560.0,-13.52281483545365,-71.96144005822057
1_04_13_00,65,2561.0,-13.522814837683057,-71.96144005954874
1_04_13_00,65,2562.0,-13.522814839628426,-71.96144006089708
1_04_13_00,65,2563.0,-13.52281484131958,-71.96144006225585
1_04_13_00,65,2564.0,-13.52281484278346,-71.96144006361655
1_04_13_00,65,2565.0,-13.522814844044401,-71.96144006497195
1_04_13_00,65,2566.0,-13.52281484512437,-71.96144006631576
1_04_13_00,65,2567.0,-13.522814846043191,-71.96144006764271
1_04_13_00,65,2568.0,-13.522814846818733,-71.96144006894839
1_04_13_00,65,2569.0,-13.522814847467087,-71.96144007022895
1_04_13_00,65,2570.0,-13.522814848002762,-71.96144007148138
1_04_13_00,65,2571.0,-13.522814848438795,-71.96144007270317
1_04_13_00,65,2572.0,-13.52281484878692,-71.96144007389233
1_04_13_00,65,2573.0,-13.522814849057665,-71.96144007504728
1_04_13_00,65,2574.0,-13.522814849260499,-71.9614400761669
1_04_13_00,65,2575.0,-13.522814849403888,-71.96144007725037
1_04_13_00,65,2576.0,-13.522814836041007,-71.96144007452966
1_04_13_00,65,2577.0,-13.522814824094729,-71.96144007218135
1_04_13_00,65,2578.0,-13.52281481342798,-71.96144007016534
1_04_13_00,65,2579.0,-13.52281480391632,-71.96144006844544
1_04_13_00,65,2580.0,-13.522814795446791,-71.96144006698896
1_04_13_00,65,2581.0,-13.5228147879169,-71.9614400657665
1_04_13_00,65,2582.0,-13.522814781233684,-71.96144006475153
1_04_13_00,65,2583.0,-13.522814775312847,-71.96144006392016
1_04_13_00,65,2584.0,-13.522814770077991,-71.96144006325096
1_04_13_00,65,2585.0,-13.52281476545989,-71.96144006272465
1_04_13_00,65,2586.0,-13.522814761395843,-71.96144006232386
1_04_13_00,65,2587.0,-13.522814757829092,-71.96144006203306
1_04_13_00,65,2588.0,-13.522814754708275,-71.96144006183837
1_04_13_00,65,2589.0,-13.522814751986932,-71.96144006172729
1_04_13_00,65,2590.0,-13.522814749623059,-71.96144006168862
1_04_13_00,65,2591.0,-13.522814747578707,-71.96144006171247
1_04_13_00,65,2592.0,-13.522814745819595,-71.9614400617899
1_04_13_00,65,2593.0,-13.522814744314784,-71.96144006191304
1_04_13_00,65,2594.0,-13.522814743036363,-71.96144006207483
1_04_13_00,65,2595.0,-13.522814741959165,-71.961440062269
1_04_13_00,65,2596.0,-13.522814741060522,-71.96144006249004
1_04_13_00,65,2597.0,-13.522814721408514,-71.96144010535848
1_04_13_00,65,2598.0,-13.522814722863108,-71.96144010098634
1_04_13_00,65,2599.0,-13.522814705323452,-71.96144013971765
1_04_13_00,65,2600.0,-13.52281468976129,-71.96144017424659
1_04_13_00,65,2601.0,-13.522814675980145,-71.96144020498313
1_04_13_00,65,2602.0,-13.522814663801793,-71.9614402322997
1_04_13_00,65,2603.0,-13.522814653064627,-71.96144025653417
1_04_13_00,65,2604.0,-13.522814643622194,-71.96144027799323
1_04_13_00,65,2605.0,-13.522814635341847,-71.96144029695493
1_04_13_00,65,2606.0,-13.522814628103495,-71.96144031367135
1_04_13_00,65,2607.0,-13.522814621798464,-71.96144032837084
1_04_13_00,65,2608.0,-13.522814616328493,-71.96144034126027
1_04_13_00,65,2609.0,-13.522814611604757,-71.96144035252681
1_04_13_00,65,2610.0,-13.522814607547021,-71.96144036233984
1_04_13_00,65,2611.0,-13.522814604082859,-71.9614403708525
1_04_13_00,65,2612.0,-13.522814620093381,-71.96144033549866
1_04_13_00,65,2613.0,-13.522814634511036,-71.96144030375568
1_04_13_00,65,2614.0,-13.522814647485443,-71.96144027527959
1_04_13_00,65,2615.0,-13.522814659152585,-71.96144024975797
1_04_13_00,65,2616.0,-13.522814669636023,-71.96144022690717
1_04_13_00,65,2617.0,-13.522814679048052,-71.96144020646975
1_04_13_00,65,2618.0,-13.522814687490655,-71.961440188212
1_04_13_00,65,2619.0,-13.52281469505649,-71.96144017192188
1_04_13_00,65,2620.0,-13.522814701829695,-71.96144015740703
1_04_13_00,65,2621.0,-13.522814707886665,-71.96144014449293
1_04_13_00,65,2622.0,-13.522814713296745,-71.96144013302144
1_04_13_00,65,2623.0,-13.522814718122875,-71.96144012284914
1_04_13_00,65,2624.0,-13.522814716968309,-71.96144016025373
1_04_13_00,65,2625.0,-13.52281471593141,-71.96144019367215
1_04_13_00,65,2626.0,-13.522814715001045,-71.9614402234903
1_04_13_00,65,2627.0,-13.522814714167087,-71.9614402500587
1_04_13_00,65,2628.0,-13.522814713420336,-71.96144027369566
1_04_13_00,65,2629.0,-13.52281471275242,-71.96144029468998
1_04_13_00,65,2630.0,-13.522814712155736,-71.96144031330371
1_04_13_00,65,2631.0,-13.522814711623377,-71.96144032977452
1_04_13_00,65,2632.0,-13.522814711149078,-71.96144034431784
1_04_13_00,65,2633.0,-13.52281471072714,-71.96144035712881
1_04_13_00,65,2634.0,-13.522814710352401,-71.96144036838427
1_04_13_00,65,2635.0,-13.522814710020176,-71.96144037824423
1_04_13_00,65,2636.0,-13.522814709726214,-71.9614403868535
1_04_13_00,65,2637.0,-13.522814709466669,-71.96144039434306
1_04_13_00,65,2638.0,-13.522814709238055,-71.9614404008313
1_04_13_00,65,2639.0,-13.522814709037212,-71.96144040642515
1_04_13_00,65,2640.0,-13.522814708861278,-71.96144041122122
1_04_13_00,65,2641.0,-13.522814708707672,-71.96144041530667
1_04_13_00,65,2642.0,-13.522814708574051,-71.96144041876003
1_04_13_00,65,2643.0,-13.522814708458302,-71.96144042165223
1_04_13_00,65,2644.0,-13.522814708358512,-71.96144042404697
1_04_13_00,65,2645.0,-13.522814708272966,-71.96144042600172
1_04_13_00,65,2646.0,-13.522814708200102,-71.96144042756812
1_04_13_00,65,2647.0,-13.522814708138512,-71.96144042879251
1_04_13_00,65,2648.0,-13.52281470808694,-71.9614404297166
1_04_13_00,65,2649.0,-13.522814708044244,-71.96144043037772
1_04_13_00,65,2650.0,-13.5228147080094,-71.96144043080936
1_04_13_00,65,2651.0,-13.522814707981482,-71.96144043104144
1_04_13_00,65,2652.0,-13.522814707959668,-71.96144043110078
1_04_13_00,65,2653.0,-13.522814707943215,-71.96144043101131
1_04_13_00,65,2654.0,-13.522814707931447,-71.96144043079435
1_04_13_00,65,2655.0,-13.522814707923779,-71.96144043046888
1_04_13_00,65,2656.0,-13.522814707919666,-71.96144043005184
1_04_13_00,65,2657.0,-13.522814707918636,-71.96144042955818
1_04_13_00,65,2658.0,-13.522814707920261,-71.96144042900123
1_04_13_00,65,2659.0,-13.522814707924159,-71.96144042839268
1_04_13_00,65,2660.0,-13.522814707929996,-71.96144042774297
1_04_13_00,65,2661.0,-13.52281470793746,-71.96144042706115
1_04_13_00,65,2662.0,-13.52281470794629,-71.96144042635527
1_04_13_00,65,2663.0,-13.522814726885237,-71.96144038292543
1_04_13_00,65,2664.0,-13.522814743763345,-71.96144034413655
1_04_13_00,65,2665.0,-13.522814758783493,-71.96144030953567
1_04_13_00,65,2666.0,-13.522814772129546,-71.96144027871226
1_04_13_00,65,2667.0,-13.522814783968062,-71.9614402512941
1_04_13_00,65,2668.0,-13.522814794449918,-71.9614402269439
1_04_13_00,65,2669.0,-13.522814803711732,-71.96144020535606
1_04_13_00,65,2670.0,-13.52281481187718,-71.96144018625368
1_04_13_00,65,2671.0,-13.522814800156192,-71.9614402120313
1_04_13_00,65,2672.0,-13.522814789605038,-71.96144023518472
1_04_13_00,65,2673.0,-13.522814780114262,-71.96144025596217
1_04_13_00,65,2674.0,-13.522814771584244,-71.96144027458931
1_04_13_00,65,2675.0,-13.522814763924357,-71.96144029127142
1_04_13_00,65,2676.0,-13.522814757052167,-71.96144030619502
1_04_13_00,65,2677.0,-13.522814750892714,-71.96144031952961
1_04_13_00,65,2678.0,-13.522814745377863,-71.96144033142915
1_04_13_00,65,2679.0,-13.522814740445694,-71.96144034203341
1_04_13_00,65,2680.0,-13.522814736039958,-71.96144035146932
1_04_13_00,65,2681.0,-13.522814732109564,-71.96144035985202
1_04_13_00,65,2682.0,-13.522814728608138,-71.96144036728592
1_04_13_00,65,2683.0,-13.522814738963167,-71.96144037763135
1_04_13_00,65,2684.0,-13.522814748203288,-71.9614403867991
1_04_13_00,65,2685.0,-13.522814756437263,-71.96144039490714
1_04_13_00,65,2686.0,-13.522814763763774,-71.96144040206232
1_04_13_00,65,2687.0,-13.522814770272342,-71.9614404083614
1_04_13_00,65,2688.0,-13.522814776044145,-71.96144041389195
1_04_13_00,65,2689.0,-13.522814767683808,-71.96144041496845
1_04_13_00,65,2690.0,-13.522814760190403,-71.96144041583662
1_04_13_00,65,2691.0,-13.522814753481,-71.96144041652119
1_04_13_00,65,2692.0,-13.522814747480242,-71.9614404170444
1_04_13_00,65,2693.0,-13.522814742119683,-71.96144041742615
1_04_13_00,65,2694.0,-13.522814737337178,-71.96144041768432
1_04_13_00,65,2695.0,-13.522814733076308,-71.96144041783491
1_04_13_00,65,2696.0,-13.522814748210568,-71.96144037518914
1_04_13_00,65,2697.0,-13.522814761708778,-71.96144033711342
1_04_13_00,65,2698.0,-13.52281477373146,-71.96144030316131
1_04_13_00,65,2699.0,-13.522814784424092,-71.96144027292799
1_04_13_00,65,2700.0,-13.522814793918537,-71.96144024604658
1_04_13_00,65,2701.0,-13.52281478342669,-71.96144026484447
1_04_13_00,65,2702.0,-13.522814774018878,-71.96144028172367
1_04_13_00,65,2703.0,-13.522814765591713,-71.961440296866
1_04_13_00,65,2704.0,-13.522814758051224,-71.96144031043679
1_04_13_00,65,2705.0,-13.522814751312028,-71.96144032258628
1_04_13_00,65,2706.0,-13.522814764214338,-71.96144029077058
1_04_13_00,65,2707.0,-13.522814775712199,-71.96144026243734
1_04_13_00,65,2708.0,-13.52281478594376,-71.96144023724317
1_04_13_00,65,2709.0,-13.522814795034229,-71.96144021487676
1_04_13_00,65,2710.0,-13.522814784190953,-71.96144023770917
1_04_13_00,65,2711.0,-13.522814774476858,-71.96144025819758
1_04_13_00,65,2712.0,-13.522814784695182,-71.96144023390025
1_04_13_00,65,2713.0,-13.522814774872092,-71.96144025498016
1_04_13_00,65,2714.0,-13.522814766083293,-71.9614402738725
1_04_13_00,65,2715.0,-13.522814777142603,-71.96144024811771
1_04_13_00,65,2716.0,-13.522814786989931,-71.96144022521347
1_04_13_00,65,2717.0,-13.522814776836867,-71.96144024753345
1_04_13_00,65,2718.0,-13.522814767754168,-71.96144026753058
1_04_13_00,65,2719.0,-13.522814759638711,-71.96144028542714
1_04_13_00,65,2720.0,-13.522814752396824,-71.96144030142521
1_04_13_00,65,2721.0,-13.522814745943426,-71.96144031570832
1_04_13_00,65,2722.0,-13.52281474020129,-71.96144032844316
1_04_13_00,65,2723.0,-13.522814735100331,-71.96144033978105
1_04_13_00,65,2724.0,-13.522814730576982,-71.96144034985939
1_04_13_00,65,2725.0,-13.522814726573586,-71.96144035880275
1_04_13_00,65,2726.0,-13.522814723037902,-71.96144036672418
1_04_13_00,65,2727.0,-13.522814719922575,-71.96144037372606
1_04_13_00,65,2728.0,-13.52281471718473,-71.96144037990126
1_04_13_00,65,2729.0,-13.522814733711396,-71.9614403426376
1_04_13_00,65,2730.0,-13.522814748481421,-71.96144030935521
1_04_13_00,65,2731.0,-13.522814761665673,-71.96144027966581
1_04_13_00,65,2732.0,-13.522814773419114,-71.96144025321733
1_04_13_00,65,2733.0,-13.522814764970963,-71.96144027235408
1_04_13_00,65,2734.0,-13.522814757415505,-71.9614402894859
1_04_13_00,65,2735.0,-13.522814750666612,-71.96144030480542
1_04_13_00,65,2736.0,-13.522814744646048,-71.9614403184876
1_04_13_00,65,2737.0,-13.522814739282781,-71.96144033069142
1_04_13_00,65,2738.0,-13.52281473451233,-71.96144034156112
1_04_13_00,65,2739.0,-13.522814730276194,-71.96144035122765
1_04_13_00,65,2740.0,-13.52281472652131,-71.9614403598099
1_04_13_00,65,2741.0,-13.522814723199566,-71.96144036741562
1_04_13_00,65,2742.0,-13.522814739191663,-71.96144033144958
1_04_13_00,65,2743.0,-13.522814734553885,-71.9614403420236
1_04_13_00,65,2744.0,-13.522814730431609,-71.96144035143351
1_04_13_00,65,2745.0,-13.52281472677383,-71.96144035979404
1_04_13_00,65,2746.0,-13.522814723534283,-71.96144036720919
1_04_13_00,65,2747.0,-13.522814720671027,-71.96144037377327
1_04_13_00,65,2748.0,-13.522814731616174,-71.96144038333738
1_04_13_00,65,2749.0,-13.522814746855067,-71.96144034534281
1_04_13_00,65,2750.0,-13.522814773916311,-71.96144031518406
1_04_13_00,65,2751.0,-13.522814779116855,-71.9614403309657
1_04_13_00,65,2752.0,-13.52281478371872,-71.96144034504823
1_04_13_00,65,2753.0,-13.522814787782126,-71.96144035759727
1_04_13_00,65,2754.0,-13.52281479136162,-71.96144036876314
1_04_13_00,65,2755.0,-13.52281479450661,-71.96144037868224
1_04_13_00,65,2756.0,-13.522814778345586,-71.96144043018009
1_04_13_00,65,2757.0,-13.522814763886426,-71.96144047604021
1_04_13_00,65,2758.0,-13.522814750965663,-71.96144051681466
1_04_13_00,65,2759.0,-13.522814725959291,-71.96144054924076
1_04_13_00,65,2760.0,-13.522814703668729,-71.96144057794673
1_04_13_00,65,2761.0,-13.52281468382889,-71.9614406033051
1_04_13_00,65,2762.0,-13.522814666199064,-71.96144062565371
1_04_13_00,65,2763.0,-13.522814650560749,-71.96144064529861
1_04_13_00,65,2764.0,-13.522814636715712,-71.96144066251718
1_04_13_00,65,2765.0,-13.522814624484187,-71.96144067756045
1_04_13_00,65,2766.0,-13.522814613703215,-71.96144069065554
1_04_13_00,65,2767.0,-13.52281460422516,-71.96144070200789
1_04_13_00,65,2768.0,-13.522814595916325,-71.96144071180319
1_04_13_00,65,2769.0,-13.522814588655692,-71.96144072020911
1_04_13_00,65,2770.0,-13.522814582333789,-71.96144072737705
1_04_13_00,65,2771.0,-13.522814576851628,-71.96144073344358
1_04_13_00,65,2772.0,-13.522814572119756,-71.96144073853182
1_04_13_00,65,2773.0,-13.52281455456765,-71.9614407389892
1_04_13_00,65,2774.0,-13.522814539077139,-71.9614407390879
1_04_13_00,65,2775.0,-13.522814525439125,-71.96144073887776
1_04_13_00,65,2776.0,-13.522814513464242,-71.9614407384031
1_04_13_00,65,2777.0,-13.52281452196251,-71.96144069490003
1_04_13_00,65,2778.0,-13.52281452973311,-71.96144065586807
1_04_13_00,65,2779.0,-13.522814536838295,-71.96144062087976
1_04_13_00,65,2780.0,-13.522814543334992,-71.96144058954714
1_04_13_00,65,2781.0,-13.522814549275221,-71.9614405615179
1_04_13_00,65,2782.0,-13.522814554706565,-71.96144053647241
1_04_13_00,65,2783.0,-13.522814559672529,-71.96144051412057
1_04_13_00,65,2784.0,-13.522814564212887,-71.96144049419924
1_04_13_00,65,2785.0,-13.52281456836402,-71.96144047646973
1_04_13_00,65,2786.0,-13.522814572159186,-71.96144046071562
1_04_13_00,65,2787.0,-13.522814575628823,-71.96144044674078
1_04_13_00,65,2788.0,-13.522814592279195,-71.96144043813358
1_04_13_00,65,2789.0,-13.522814607191197,-71.96144043055754
1_04_13_00,65,2790.0,-13.522814607055436,-71.96144042014086
1_04_13_00,65,2791.0,-13.522814606965937,-71.96144041096318
